Номер кластера;Номер узла;Расстояние до узла;accountNumber;airline;auto;entertainment;fastfood;food;furniture;health;hotels;online_gifts;online_retail;personal care;rideshare;subscriptions;transactionAmount|Сумма;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;creditLimit|Среднее;currentBalance|Среднее;transactionDateTime|Количество
309;309;0,20389230877485978;461491852;0;0;0,5280025409933695;0,1284392742287688;0,2722813356096399;0;0;0;0;0,05847858021995473;0;0,012798268948266961;0;5037,400000000001;143,9257142857143;5;15000;217,98971428571429;35
122;122;0,22435854456890383;461734348;0;0;0;0,46713782815554833;0;0;0;0,028553629346683696;0;0,343414851899149;0,14335862895114537;0;0;7078,959999999999;110,60874999999999;6;15000;246,07812500000003;64
1;1;0,1512957772188304;462318083;0;0;0;0;0,9045658178695033;0;0;0;0;0,07048977185467697;0,024944410275819645;0;0;10991,240000000003;192,82877192982463;3;2500;1606,601754385965;57
169;169;0,3599323094736312;462451798;0;0;0,1983607764816822;0,06149593425869935;0,17526604313107944;0;0;0;0,4507979916054685;0,054183161532861436;0;0,022573645057703037;0,00196811039856741;19958,22999999998;123,19895061728384;10;15000;8450,868333333337;162
4;4;0,25651878785045573;462479214;0;0;0;0,09127414016117211;0,6407103380810966;0;0;0,1940269754338912;0;0;0;0;0;3996,9699999999993;81,5708163265306;5;50000;2167,119591836735;49
320;320;0,2044787748414715;462569976;0;0;0;0;0,09507352221968636;0;0;0;0;0,7964852792540185;0;0;0;306,71;76,6775;3;50000;0;4
313;313;0,1302117594174173;462666720;0;0;0,39114759748197364;0,005511548133828035;0;0;0;0;0;0,3883958621655242;0;0;0;3714,02;112,5460606060606;5;5000;124,10666666666667;33
228;228;0,13760685526879501;462848736;0;0;0,056745820943918196;0;0,2152653691988216;0;0;0;0,013953183533518685;0,683035067506502;0;0;0;5797,960000000001;128,84355555555558;5;10000;2798,634666666667;45
277;277;0,1172442772076938;462937108;0;0;0,5635855934740645;0,08027881463159967;0;0;0;0;0;0,34663916433844705;0;0;0;6646,710000000001;108,96245901639345;4;15000;3313,5936065573765;61
125;125;0,43829514149045934;462937942;0;0;0;0,6673303982389435;0;0;0;0;0;0,2218180908545127;0;0,11085151090654392;0;3997,6;266,50666666666666;3;50000;174,65866666666668;15
262;262;0,07144063235429292;463387174;0;0;0;0;0;0;0;0;0;0,662814070351759;0;0;0;159,19999999999996;31,839999999999993;2;5000;0;5
220;220;0,10256982923796612;463438069;0;0;0,6356017298234806;0;0;0;0;0;0;0,03727792421182352;0;0;0;1752,7799999999993;92,25157894736839;3;5000;1110,846842105263;19
102;102;0,12353844074067184;463823177;0;0;0;0,0522869340467874;0;0;0;0;0;0;0,8823543983947285;0;0;1211,0099999999998;86,50071428571427;3;5000;36,39357142857143;14
297;297;0,0814596399297451;464226960;0;0;0,013793042913444565;0;0;0;0;0;0;0,8910934194703624;0;0;0;11392,700000000006;119,9231578947369;4;250;118,5065263157895;95
34;34;0,0945780245570825;464312326;0;0;0;0,9010978434331203;0;0;0,0813323149717777;0;0;0,01756984159510193;0;0;0;6441,720000000001;137,05787234042555;3;1000;560,5946808510639;47
217;217;0,2262331687806705;464722763;0;0;0,20592999618854027;0,009687460297293867;0;0;0;0;0;0,011624952356752642;0;0,4767977385338586;0;629,6799999999997;34,982222222222205;5;5000;454,9294444444444;18
204;204;0,168833333679783;464823228;0;0,053145268786699985;0,5893002180139357;0,1753924056535949;0;0;0;0;0,030494747846092265;0;0;0,15166735969967704;0;5146,46;109,49914893617022;5;5000;226,59829787234045;47
61;61;0,24887966794534466;464898327;0;0,0949518359376888;0;0;0,14418647926262823;0;0;0;0;0,3336636103955108;0;0,09863966128073387;0,3285584131234382;8275,880000000001;123,52059701492539;5;7500;370,0614925373134;67
36;36;0,2472475143312208;464908961;0;0;0;0,12251828889042461;0,8089465006762694;0;0;0;0;0;0;0;0,03965801502601416;1012,91;63,306875;4;20000;530,75125;16
21;21;0,21036383567405456;465369239;0;0;0;0;0,6886048586714254;0,03588188955800053;0;0;0;0,0024752567658884975;0;0;0;5357,02;90,79694915254238;6;10000;250,45050847457625;59
222;222;0,18577149851112745;465434416;0;0;0,4561472060507526;0,42686845702607396;0;0;0;0;0;0,1135785699229974;0;0;0;16225,419999999996;144,86982142857138;4;5000;2974,1647321428563;112
164;164;0,14243471882924047;465560049;0;0;0;0;0;0;0;0;0,07765105471406274;0;0;0,8932742820298708;0;2838,21;97,86931034482758;3;2500;1362,2534482758622;29
280;280;0,14195580368544897;465763366;0;0;0;0;0;0;0;0;0;0,794608921711725;0;0;0;6885,450000000003;91,80600000000004;3;7500;4285,9692000000005;75
110;110;0,07227526750369904;465894701;0;0;0;0;0;0;0;0;0;0;0;0;0;279,96;34,995;1;250;82,9575;8
139;139;0,22745057918105985;466632739;0;0;0;0;0;0;0;0;0;0,26966673366139127;0,6733747836178448;0;0;9254,460000000003;100,59195652173916;4;7500;367,29739130434785;92
109;109;0,2451908620677662;466879043;0;0;0;0;0;0;0,2247758713255033;0;0;0,11341388972648583;0;0;0;1359,7099999999996;50,359629629629616;3;7500;444,43851851851855;27
319;319;0,07591468317220162;466941547;0;0;0;0;0;0;0;0;0;0,9993206480161086;0;0;0;19606,92;149,67114503816794;2;15000;903,9356488549618;131
297;297;0,11864243481949178;467069292;0;0;0;0;0;0;0;0;0,01675813786017555;0,9640588656473419;0;0;0;12136,789999999997;181,14611940298502;4;2500;1291,593582089552;67
133;133;0,09774186854190894;467297618;0;0;0;0,20956061187254008;0;0;0;0;0,755012202106363;0,03542718602109672;0;0;0;33838,420000000006;140,9934166666667;3;250;125,52583333333331;240
234;234;0,20165979642202933;467332856;0,01785252000203841;0;0,047489170870916746;0;0;0;0;0;0;0,05130408194465674;0;0,6123029098506848;0;9811,500000000007;83,85897435897442;8;7500;407,9048717948719;117
36;36;0,15093105748114424;467587345;0;0;0;0,016002895644014286;0,7988928128280995;0;0;0;0;0;0;0;0;8067,289999999999;112,04569444444444;4;15000;333,9840277777778;72
305;305;0,2563873453603141;467610330;0;0;0;0;0;0;0,24450408140445037;0;0;0;0;0;0;447,15000000000003;74,525;2;50000;158,30666666666667;6
69;69;0,18017337839562414;467764103;0;0;0;0,5405014778561326;0;0;0;0;0;0;0;0,09161338050599876;0;2919,77;108,13962962962962;3;5000;1336,021111111111;27
150;150;0,33538802157924347;467819041;0;0,028791538284332088;0,018471758286059844;0,2793998545800099;0,05329606646125494;0,02463815978921301;0,16784850404584334;0;0,4199497149192273;0;0;0;0;22225,279999999995;137,19308641975306;9;15000;7857,386296296297;162
111;111;0,20089550813937695;467964303;0;0;0;0,14290753073096257;0;0;0;0,04448421994682951;0;0;0;0;0;1899,5500000000002;105,53055555555557;3;5000;858,7505555555555;18
41;41;0,1582850086846031;467983630;0;0;0,08277768600335111;0,3818603537847961;0,1259061226278652;0;0;0;0;0;0;0;0,4094558375839877;14831,049999999997;148,31049999999996;4;5000;606,216;100
92;92;0,0612817372490314;468147023;0;0;0;0;0;0;0;0;0;0;0;0;0;34,24;17,12;1;10000;0;2
253;253;0,3550910086780376;468155756;0;0,3199239268212628;0,43422132255689455;2,337421906833138E-6;0,0005613378135240464;0;0;0;0,023591559688346416;0;0;0,2177827493113028;0;252414,84999999974;156,77940993788803;7;5000;2815,8009565217444;1610
48;48;0,35957600664643524;468245297;0;0;0,03092893243237489;0,015410533606402651;0,18152439102277515;0,43444207424817227;0;0;0;0,3370262978243868;0;0;0;14091,660000000002;173,97111111111113;6;15000;6438,965802469137;81
5;5;0,37589783532155285;468468032;0;0;0,4931971921806695;0,09144353100688715;0,1658572405795112;0;0;0;0;0,24510678883246978;0;0;0;81572,19999999998;145,66464285714284;6;50000;3416,676714285716;560
246;246;0,15119912556465206;468658371;0;0;0,07951461126190049;0;0,16455408440225402;0;0;0;0;0,742839035009162;0;0;0;2903,2400000000002;96,77466666666668;4;15000;1404,2689999999998;30
35;35;0,08343929705107288;468956635;0;0;0;1;0;0;0;0;0;0;0;0;0;1035,09;147,86999999999998;1;1000;412,4942857142857;7
52;52;0,1548046392069576;469136242;0;0;0;0,8044811269796686;0;0;0;0;0,11355357258604672;0;0;0;0;2314,1499999999996;92,56599999999999;3;7500;1186,4456;25
117;117;0,42551536574099325;469312213;0;0;0,0897258245060369;0,17176271543682647;0,2820517019900938;0;0;0;0,4541113506831601;0;0;0;0;14043,560000000003;137,68196078431376;5;50000;585,2610784313724;102
9;9;0,2549223527920673;469398794;0;0;0,00964862791475392;0,04539388623636733;0;0;0;0,7645689682816842;0;0,15129515840128888;0;0;0;56755,22000000001;135,45398568019095;7;20000;2242,8204773269695;419
34;34;0,20006996624263962;469494110;0;0;0;0,8303780369475465;0;0;0;0;0;0;0;0;0,1696219630524533;4204,880000000001;161,7261538461539;2;5000;91,62115384615382;26
266;266;0,10694206971855769;469500742;0;0;0,08412923978907952;0,07239368824906799;0;0;0;0;0;0,8328533121461915;0;0,0030704248070861375;0;120022,48000000005;146,1905968331304;6;10000;6333,532740560297;821
316;316;0,10614173887191448;469967839;0;0;0;0;0,0034406311487016265;0;0;0;0;0,9833477397434464;0;0;0;14195,070000000002;144,8476530612245;4;7500;4741,443979591836;98
111;111;0,05094441595401098;470147897;0;0;0;0;0;0;0;0;0;0;0;0;0;1244,23;47,855000000000004;3;2500;449,89153846153846;26
8;8;0,1432740434772687;470236622;0;0;0,11083835026320323;0;0,03847577718694259;0;0;0,8272460371038343;0;0,02343983544602008;0;0;0;5051,23;157,8509375;4;7500;2123,0840625;32
44;44;0,2183584809540134;470316792;0;0;0,004948309200810004;0,09235828803727225;0;0;0;0,2799372706649007;0;0;0;0;0;2627,159999999998;65,67899999999995;4;10000;1143,497;40
189;189;0,264584594310468;470401406;0,810728888327828;0;0;0;0,03998681506729225;0;0;0;0;0,1492842966048798;0;0;0;7129,350000000001;134,51603773584907;3;1000;604,7473584905661;53
56;56;0,19745399875120218;470411314;0;0;0;0,26901392648275674;0,6008372719240425;0;0;0;0;0;0;0,12100472630885097;0;1426,06;95,07066666666667;4;1000;15,195333333333334;15
305;305;0,2313696746338482;470488232;0;0;0,10930517968405816;0;0;0;0;0;0;0,02705488073509976;0;0,16608188054628992;0;1271,12;60,5295238095238;4;50000;555,6961904761905;21
230;230;0,08917524800279197;470515602;0;0;0;0;0;0;0;0;0;0,8733539238194289;0;0,022523116731566845;0;15767,800000000012;123,1859375000001;5;500;244,8696875;128
317;317;0,11896299268139099;470848355;0;0;0;0;0;0;0;0;0;0,9988065601239267;0;0;0;7113,890000000002;136,80557692307696;2;7500;3243,6044230769226;52
88;88;0,17883670691049977;471043886;0;0;0,0025260601341361103;0,7525527112272944;0;0;0;0;0,08304944125403821;0,16187178738453123;0;0;0;2157,51;143,834;4;15000;732,2786666666666;15
110;110;0,05860008743555086;471101509;0;0;0;0;0;0;0;0;0;0;0;0;0;148,63;12,385833333333332;2;500;5,1625000000000005;12
7;7;0,12494773461400197;471113719;0;0;0;0;0;0;0;0,9897615833564932;0;0;0;0;0;14104,720000000005;146,9241666666667;3;7500;563,4678124999999;96
86;86;0,12988197930023868;471168829;0;0;0;0,43136073279498616;0;0;0;0;0;0;0;0;0;82,97;10,37125;2;2500;6,665;8
299;299;0,042548344893910586;471569388;0;0;0;0;0;0;0;0;0;1;0;0;0;35033,9;146,58535564853557;1;1000;489,2442259414224;239
70;70;0,09625087052445275;471805918;0;0;0;0,7581386059516677;0;0;0;0;0;0;0;0;0;450,62999999999994;50,06999999999999;2;20000;227,04;9
173;173;0,38713666249564654;472288969;0,644611319722009;0;0,2538823036890076;0,004876744683012057;0,08750303758425147;0;0;0;0;0;0;0,0029113352013012818;0;214932,31000000017;150,09239525139677;8;15000;9048,458051675974;1432
266;266;0,14603779815314083;472798299;0;0;0;0,018554812626209068;0,036498144391316045;0;0;0;0;0,9266780788995779;0;0,0007189395259727876;0;70631,81;146,2356314699793;6;10000;6223,758592132507;483
227;227;0,17296732126509443;472918481;0;0;0,05285582490402328;0,031238323242410333;0;0;0;0,09759123991045482;0;0,755229534053972;0,05801095837866261;0;0;12096,679999999993;137,46227272727265;6;15000;558,4259090909092;88
161;161;0,1795060439131503;472964998;0;0;0;0,7029969780282204;0,12149689850264708;0;0;0,03591829315398424;0;0,13958783031514851;0;0;0;2200,5499999999997;110,02749999999999;4;500;73,601;20
158;158;0,2574683532222375;473082865;0;0;0;0,3172497110218736;0,04929197097433247;0;0,01851808363796716;0;0;0,23450672803701006;0;0,26901189050403523;0;3832,4700000000003;147,40269230769232;6;20000;1943,1826923076924;26
292;292;0,13519822308021576;473087319;0;0;0,8876702481372184;0;0,04835603766660575;0;0;0;0;0,04916286504815537;0;0,0050546979482943245;0;14550,819999999996;132,28018181818177;6;250;109,25890909090907;110
311;311;0,190009271659461;473131153;0;0;0,6425923235850207;0,1568928033581668;0;0;0;0;0;0,08786424524148549;0,10884542271961614;0;0;44814,92999999994;138,74591331269332;7;250;114,34433436532504;323
179;179;0,23220067005492837;473151714;0;0;0;0,45876700982877605;0,04226751528168372;0;0;0;0;0,28033426025943436;0,2186312146301061;0;0;6350,739999999999;167,12473684210522;4;250;89,09631578947369;38
101;101;0,1388589958682313;473324326;0;0;0;0,05630372777266742;0;0;0;0;0;0;0,9086884302060105;0;0;1511,0899999999997;62,96208333333332;3;15000;711,5554166666666;24
29;29;0,21061580840923633;473352408;0;0,7580676808610548;0,06423649605416704;0;0;0;0,00007350408555146592;0;0;0;0;0,1149148294188864;0,059787980198849795;16461,670000000002;175,12414893617023;6;500;177,2987234042552;94
309;309;0,1575892509875381;473474510;0;0;0,5563332642044024;0,00988916328008445;0,39449312069077946;0;0;0;0;0;0,0002965189905999363;0,03798012126489277;0;101983,34999999995;144,6572340425531;6;10000;3984,6838297872373;705
66;66;0,29578584580951917;473639372;0;0;0;0,17353423913714167;0;0,7899867955030667;0;0;0;0;0;0;0;3241,3199999999997;120,04888888888888;4;500;240,85074074074075;27
177;177;0,17896779563654416;473775560;0;0;0;0,17009080282560396;0;0;0;0;0,04535629730628931;0,7659565896101426;0;0;0;53861,759999999966;136,70497461928926;5;20000;2163,3061675126896;394
287;287;0,5813466768880577;473848124;0;0,8398230871295888;0;0,014569705998742995;0,09796457086989925;0;0;0;0;0;0;0;0,04699271398310018;21479,49999999999;163,96564885496176;5;50000;9929,854122137402;131
170;170;0,23942582761461825;473932718;0;0;0;0,03397548982259131;0;0;0;0;0,49023285254625676;0,1187471794541181;0;0,3211935084953375;0;1706,2300000000007;106,63937500000004;5;15000;935,055625;16
254;254;0,17165774343665466;473950648;0;0;0,4952814432834923;0,1648614363778298;0;0;0;0;0;0;0,2974576652855341;0;0;10657,920000000002;114,60129032258067;5;5000;2523,5912903225803;93
132;132;0,25683913645405115;474229897;0;0;0;0,40024014586111967;0,1874521127160248;0;0;0;0,4123077414228553;0;0;0;0;5638,240000000001;152,38486486486488;3;1000;231,17270270270274;37
95;95;0,14995021453618596;474372066;0;0;0;0,039047924980540896;0;0;0;0;0;0;0;0;0,9609520750194591;1618,7800000000002;124,52153846153848;2;20000;58,12615384615385;13
313;313;0,20525306152967643;474439663;0;0;0,41233750306597994;0;0;0;0;0;0;0,48464557272504294;0;0;0;407,7;33,975;3;2500;10,951666666666668;12
260;260;0,11456491084581027;474490150;0;0;0,24887476459510358;0;0;0;0;0;0;0,35615348399246705;0;0;0,045037664783427495;2124;66,375;5;5000;52,555937500000006;32
291;291;0,18555154654856976;474934734;0;0,0020676892704582736;0,6508036098143845;0;0,2950224393745704;0;0,04376890208597827;0;0,002354823777372184;0;0;0,005572719343012303;0;467550,90999999916;149,47279731457775;7;2500;1508,7477237851626;3128
321;321;0,2677908305279776;475048719;0;0;0;0;0,03476222967160105;0;0;0;0;0,7082796879171732;0;0;0;1685,4500000000005;54,3693548387097;4;50000;49,78387096774194;31
265;265;0,18347183522565683;475166226;0,014198485009790427;0,1371940742617421;0;0;0;0;0;0;0;0,8243975144565534;0;0;0;7420,510000000002;119,68564516129035;5;10000;359,1759677419355;62
52;52;0,09957214600968854;475372653;0;0;0;0,8534182133077443;0;0;0;0,042385376927937826;0;0;0;0;0;427,2700000000001;42,72700000000001;3;5000;7,981999999999999;10
185;185;0,32920583328319153;475395591;0;0;0,6084397533702578;0;0;0;0;0;0,3589424182255197;0;0;0;0;2392,2500000000014;95,69000000000005;3;20000;1536,6580000000001;25
147;147;0,21921469791790738;476116626;0;0;0;0;0;0;0;0;0;0,12924139092363393;0;0,5840506214337993;0;1544,0099999999995;42,889166666666654;4;15000;612,7083333333335;36
169;169;0,31679596090445494;476445691;0;0;0;0,0030527572887793382;0,06673728160754683;0;0,012035481870356954;0;0,8719558549100017;0,021781243100178385;0;0,02225109024468417;0;180122,4099999999;141,16176332288393;9;15000;7109,354764890278;1276
152;152;0,22191400197767472;477151687;0;0;0,002649131363414673;0,0323719188487692;0,22203707752420332;0;0;0;0,6180882707432878;0;0;0,12405576764601997;0;44595,75000000004;153,7784482758622;6;5000;3157,383137931033;290
129;129;0,15392517320658372;477231105;0;0;0;0;0;0;0;0;0;0;0;0,3669882307543894;0;1554,8999999999996;74,04285714285713;2;500;228,14047619047622;21
190;190;0,1898086757019484;478031312;0,680377994994373;0;0;0;0;0;0;0;0;0;0;0;0;3847,67;85,50377777777778;4;7500;128,18911111111115;45
104;104;0,299852912084826;478100467;0;0,008414180531502445;0,263155916785784;0,4103578734773588;0;0;0;0;0;0;0,2887380144019504;0;0;22617,769999999993;133,0457058823529;6;10000;943,1835882352939;170
131;131;0,24609434945614525;478199622;0;0;0;0,3135797298712176;0;0;0;0;0,2275503437685408;0;0;0;0;573,0600000000001;22,922400000000003;4;500;119,08680000000003;25
288;288;0,15453206706646072;478587362;0;0;0;0;0,5215845260402822;0;0;0;0;0,4540474835601353;0;0,01215578254348346;0;27115,489999999976;153,194858757062;4;500;264,66146892655365;177
111;111;0,0734753827924017;478656092;0;0;0;0,003626058870132245;0;0;0;0;0;0;0;0;0;656,3599999999999;34,54526315789473;3;5000;53,29473684210526;19
221;221;0,23152610257324188;478725189;0;0;0,4763870170709794;0;0;0;0;0;0;0,042382637017070984;0;0;0,1375645777178796;712,3199999999999;44,519999999999996;4;15000;217,896875;16
232;232;0,20495198902281292;478971361;0;0;0,20859223777481464;0;0,022512228032105387;0;0;0;0;0,7554067002397363;0;0;0;106253,81000000001;151,14339971550498;6;7500;4584,762204836421;703
277;277;0,26646736776401087;479103769;0;0;0,5669782364547579;0;0;0;0;0;0;0,43125422644930617;0;0;0;30211,529999999984;145,2477403846153;3;15000;9221,022884615384;208
249;249;0,24707294736876367;479556641;0;0;0;0;0;0,2101540091885168;0;0;0,016011371424220114;0,7388408381348834;0;0,03283244917125669;0;31517,600000000006;145,91481481481483;7;7500;3988,6668981481466;216
189;189;0,15048859083999166;479592170;0,9093126465812735;0;0;0;0;0;0;0;0;0,08168139996391845;0;0;0;1385,7500000000002;125,97727272727275;3;5000;837,2963636363637;11
171;171;0,2423787872505453;479646172;0,4995404321300781;0;0;0,1640892000793455;0;0;0;0;0,24585593947937845;0,058820144669239835;0;0;0;6604,030000000001;129,4907843137255;6;5000;1544,0298039215686;51
126;126;0,24549175320657216;479833805;0;0;0;0,22851247751457937;0,005918520824323096;0;0,46019495169594493;0;0;0,2018956621388215;0;0,07043687140680913;0;14520,519999999999;134,44925925925924;6;1000;558,386574074074;108
93;93;0,14998612549384296;480178673;0;0;0,30161792159303025;0,09397427919518767;0;0;0;0;0;0,12000622277535772;0;0;0;964,2000000000007;34,43571428571431;4;10000;432,01535714285717;28
299;299;0,08069328173478092;481023631;0;0;0;0;0;0;0;0;0;1;0;0;0;742,79;106,11285714285714;1;5000;350,19571428571425;7
92;92;0,05564210388879139;481146196;0;0;0;0;0;0;0;0;0;0;0;0;0;15,96;5,32;1;5000;0;3
193;193;0,11354725453940148;481173369;0;0;0;0,008358502757366753;0;0;0;0;0;0,574283610572661;0;0,41735788666997264;0;2661,9599999999996;120,9981818181818;3;5000;1614,2081818181819;22
68;68;0,13785367874062854;481173516;0;0;0;0,3537120064314646;0;0;0;0;0;0,07525638250724055;0;0,4001566638838214;0;4851,150000000001;115,50357142857145;5;15000;237,12690476190477;42
158;158;0,18931721708258908;481211742;0;0;0;0,17545845287835318;0;0;0;0;0;0,4501279086257869;0;0,3457228337351502;0;7333,359999999999;126,43724137931032;5;7500;355,09241379310345;58
189;189;0,18617040338679608;481616796;0,9454319926331113;0;0;0;0;0;0;0;0;0;0,042052152918842595;0;0;13237,610000000004;129,78049019607846;4;7500;502,99264705882354;102
269;269;0,3712914089441436;481670604;0;0,004980519428676359;0,06312044422089691;0,021883108588217452;0,3374130759343089;0;0;0,0954843396964544;0;0,30816287833425154;0;0,14426400964447958;0;50101,2;135,40864864864864;10;250;132,86129729729728;370
38;38;0,19080921192589412;481811914;0;0;0,10009136480961028;0;0,6795075332543588;0;0;0;0;0,001809926456539184;0;0;0;2878,5700000000006;106,61370370370372;5;5000;1607,2733333333335;27
89;89;0,3004054663813457;482099537;0,013865144776593842;0,18310680159900478;0;0,6932039568899019;0;0;0;0;0;0;0;0;0,10747149416221213;21958,65999999999;156,84757142857134;5;20000;11026,937142857147;140
110;110;0,07300517441151229;482157435;0;0;0;0;0;0;0;0;0;0;0;0;0;9,03;3,01;1;1000;0;3
144;144;0,27261355747283395;482247524;0;0;0;0,2124383663596614;0;0;0,7114305206685895;0;0;0,0495472447049338;0;0;0;1289,8799999999997;75,87529411764704;4;15000;445,97235294117644;17
296;296;0,13482296351405842;482277829;0;0,01649019438173079;0,16169568101782286;0;0;0;0;0;0;0,8158985009033385;0;0;0;15254,520000000002;132,64800000000002;4;5000;2791,0705217391296;115
305;305;0,21113094808802027;482766714;0;0;0;0;0;0;0;0;0;0,2429162998467507;0;0;0;1533,4500000000005;66,6717391304348;3;50000;44,58260869565217;23
211;211;0,1914518689146656;483031747;0;0;0;0;0,009818223111258637;0;0;0;0;0,652422672757925;0;0,164516382631179;0;1144,81;36,92935483870968;5;7500;31,072258064516127;31
68;68;0,26398344586664757;483162869;0;0;0;0,4303951485186759;0;0;0;0;0;0;0;0,3980937850052146;0;1035,56;60,91529411764706;4;250;31,450588235294116;17
164;164;0,12303002152933755;483290290;0;0;0;0;0;0;0;0;0;0;0;0,9921817405812283;0;6185,52;123,7104;2;10000;282,9654;50
19;19;0,09936256781859212;483312694;0;0;0;0;0,9813166818294599;0;0;0;0;0;0;0;0;3627,3000000000006;95,45526315789475;2;2500;1054,1794736842103;38
166;166;0,21216284866469062;483651046;0;0;0;0;0,31688655736647303;0;0;0;0;0,1770429270731688;0;0,50178022757881;0;4960,039999999998;115,34976744186042;4;15000;317,7886046511628;43
16;16;0,11748434084842205;484198441;0;0;0;0,9683449220638682;0;0;0;0;0;0,009091589344507631;0;0;0;6949,280000000001;182,87578947368422;3;5000;2588,025526315789;38
14;14;0,12734877485645166;484287072;0;0;0;0,8489045796037449;0,015372476198955312;0;0;0;0;0;0;0;0,11594246853839921;20442,379999999994;125,41337423312879;6;5000;836,7207975460122;163
161;161;0,17981865645787645;484395524;0;0;0;0,636210537337917;0;0;0;0;0;0,23409464307528904;0;0,05727150112064859;0;8022,140000000003;119,73343283582093;6;250;79,09298507462687;67
276;276;0,10833770838814646;484610424;0;0;0,7905497095154151;0;0;0;0;0;0;0,11758567629294421;0;0;0;6602,7599999999975;110,04599999999996;5;15000;3016,585666666667;60
213;213;0,13139177550248343;484672387;0;0;0;0,11631647139328975;0;0;0;0;0;0,8527026229041258;0;0,0309809057025847;0;2878,8699999999994;115,15479999999998;3;7500;175,92319999999995;25
230;230;0,07089487906113402;484837988;0;0;0;0,019273734538987147;0;0;0,04516628998415709;0;0;0,9047368921568428;0,014478367228014656;0;0;24711,35;148,86355421686747;6;1000;576,3637951807228;166
270;270;0,29365855151584014;484851896;0;0;0,27353618965088344;0;0,3172420580138816;0;0;0;0;0,398084792883718;0;0;0;3658,0899999999997;135,4848148148148;4;5000;237,05074074074076;27
17;17;0,15006044792138726;485565078;0;0;0;0,9941673586637372;0;0;0;0;0;0,005832641336262898;0;0;0;2516,87;193,6053846153846;2;7500;1223,3853846153847;13
38;38;0,16992513920231928;485651956;0;0,007342631677819954;0;0;0,6819372753636168;0;0;0;0,0461564396074143;0,1742158176360011;0;0,05729230815166478;0,033055527563482914;16075,979999999998;172,85999999999999;6;10000;713,6232258064517;93
111;111;0,1237414490174487;485874963;0;0;0;0,015162183277230672;0;0;0;0;0;0;0,10316457527561021;0;0;2073,5800000000017;33,993114754098386;4;5000;99,51737704918034;61
298;298;0,061409681125602536;485957197;0;0;0;0;0;0;0;0;0;0,9349686786487911;0;0;0;1708,1;94,89444444444445;3;2500;116,56166666666667;18
299;299;0,0585741540119044;486132720;0;0;0;0;0;0;0;0;0;1;0;0;0;2678,2599999999993;116,44608695652171;1;250;52,369565217391305;23
10;10;0,27781544452895574;486180757;0;0,49984714087063814;0;0,02870256444970051;0;0;0;0,1431796734079534;0,0015047001417099256;0,19161854148057017;0;0,1334440290038585;0;22602,50999999999;136,98490909090904;7;15000;976,7881818181821;165
144;144;0,23577755091939595;486420549;0;0;0;0,048808021148396004;0;0;0,7260758770154088;0;0;0,07847769653956987;0;0,1466384052966253;0;2099,4500000000003;116,63611111111112;4;250;109,76333333333334;18
204;204;0,19936860125275935;486545481;0,031430268358785665;0;0,7127288945930016;0,2498355895678452;0;0;0;0;0;0;0;0;0;4394,49;122,06916666666666;4;500;105,3438888888889;36
35;35;0,07907330577239512;486766833;0;0;0;1;0;0;0;0;0;0;0;0;0;538,7199999999999;134,67999999999998;1;1000;0;4
203;203;0,34734618580429594;487397241;0;0;0,42627548276964156;0,12059281945952828;0;0;0;0,3646821195363232;0;0,03838906636009338;0;0;0,009004076031390444;13204,019999999995;111,89847457627114;7;250;96,35296610169493;118
220;220;0,1654489143368153;487850527;0;0;0,6964301038359222;0,13775422637947315;0;0;0;0;0;0;0;0;0;932,2399999999997;58,26499999999998;4;5000;323,26625;16
266;266;0,11682310514290684;488101578;0;0;0;0,08853464587041225;0;0,011494876400365608;0;0;0;0,8972374187558284;0;0;0;36684,17;160,89548245614034;5;10000;5842,967587719296;228
13;13;0,2133174626791999;488126252;0;0,20543668742790572;0;0,6981171937898965;0,030767288776986413;0;0;0;0;0;0;0,06290250794506863;0;41274,029999999984;152,3026937269372;7;5000;3022,3877859778604;271
190;190;0,27703706475890577;488541365;0,709768152342345;0;0;0,0012082502333444203;0,07392917730224134;0;0;0;0;0,20347353582278369;0;0;0;28595,06999999997;134,88240566037723;6;250;109,77806603773585;212
140;140;0,27015733513518914;488690638;0,14472781734404058;0;0;0,19725062572664126;0;0;0;0;0;0,4593496940517178;0,19363456664635256;0;0;4446,83;114,02128205128204;5;1000;373,4338461538462;39
159;159;0,18059057867603043;488934870;0;0;0;0,4199971939133431;0,019948725143811945;0;0;0;0;0,5527480516830143;0;0;0;3920,049999999999;93,33452380952379;4;10000;176,67190476190476;42
213;213;0,11550104906662771;489080315;0;0;0;0,13097330932722326;0;0;0;0;0;0,724414261139598;0;0;0;4237,8099999999995;128,41848484848484;3;7500;1918,1415151515148;33
20;20;0,10934394323710106;489173279;0;0;0;0;0,854401130570619;0;0;0;0;0;0;0,0034247409785825114;0;3693,7099999999978;119,1519354838709;3;500;302,95225806451623;31
69;69;0,11837598552614992;489348993;0;0;0;0,6996019854976325;0;0;0;0;0;0;0;0;0;1748,68;102,86352941176472;3;5000;1085,820588235294;17
45;45;0,2758953872892309;489422691;0,1705575802626266;0,5460077916313493;0;0,008623202162618885;0;0;0;0;0;0,05375263041089223;0;0,15815621231526958;0,03678430764376682;3739,9100000000008;120,64225806451616;7;500;224,21451612903226;31
