cluster_id;node_id;distance;accountNumber;transactionAmount|Сумма;transactionDateTime|Количество;transactionDateTime|Минимум;transactionDateTime|Максимум;transactionAmount|Среднее;merchantCategoryCode|Мода;merchantCategoryCode|Кол-во уникальных
58;58;0,008113186928882672;575212191;2775,6800000000003;12;27.01.2016 12:08:30;16.12.2016 22:06:55;231,3066666666667;hotels;2
37;37;0,0015456070076598945;512935595;8131,590000000002;66;05.01.2016 18:28:04;28.12.2016 05:03:02;123,20590909090912;online_retail;3
184;184;0,004363987698189409;807103120;11929,860000000004;95;07.01.2016 00:10:46;26.12.2016 05:45:52;125,57747368421057;health;7
50;50;0,003517923218246667;543950053;1427,1499999999999;16;04.02.2016 06:51:55;27.12.2016 10:07:52;89,19687499999999;online_retail;3
127;127;0,003964857868140519;535119026;8371,8;74;18.01.2016 16:05:20;30.12.2016 21:41:49;113,13243243243242;hotels;5
143;143;0,00370463265805408;779519024;6061,149999999995;53;06.01.2016 05:53:14;15.12.2016 19:43:26;114,36132075471689;fastfood;5
197;197;0,01212384514361728;975471147;54523,98999999999;415;01.01.2016 07:33:21;29.12.2016 23:38:11;131,38310843373492;online_retail;8
98;98;0,005008441406304231;433705623;7576,499999999998;53;03.01.2016 10:55:18;10.12.2016 21:34:16;142,9528301886792;rideshare;4
118;118;0,007600271493609184;285495503;31480,599999999995;181;01.01.2016 01:52:21;25.12.2016 05:20:49;173,9259668508287;online_retail;4
73;73;0,10218402140808999;520602365;1013,5600000000001;3;23.02.2016 23:20:39;19.10.2016 01:16:25;337,85333333333335;online_gifts;2
64;64;0,007686101945224633;108412787;1944,9600000000005;24;28.04.2016 21:33:23;22.12.2016 00:16:59;81,04000000000002;fuel;3
54;54;0,006861170649307557;654760824;1386,91;10;22.01.2016 03:14:00;14.11.2016 03:46:04;138,691;food;3
189;189;0,005036810811919259;925679273;23398,359999999997;180;01.01.2016 09:18:15;28.12.2016 02:49:48;129,99088888888886;online_retail;6
146;146;0,005175737934709367;647809433;30984,449999999975;224;02.01.2016 08:50:42;30.12.2016 20:11:42;138,3234374999999;entertainment;5
127;127;0,0014745345693377681;623188776;3116,109999999999;28;25.01.2016 05:22:59;25.12.2016 05:42:41;111,28964285714282;fastfood;5
110;110;0,00282056771320107;468658371;2903,2400000000002;30;28.01.2016 01:29:13;14.12.2016 03:11:45;96,77466666666668;online_retail;4
83;83;0,004159846728452628;588034068;20110,22000000001;152;03.01.2016 04:16:14;30.12.2016 21:55:01;132,30407894736848;online_retail;4
109;109;0,0017844256720755173;522031651;985,77;12;13.02.2016 23:42:35;25.12.2016 15:55:19;82,1475;rideshare;4
10;10;0,0019357115924273608;302778428;8339,63;56;01.01.2016 18:46:43;27.12.2016 02:41:02;148,92196428571427;food;2
87;87;0,0009733710677906891;837742950;1723,8999999999999;9;19.02.2016 08:39:38;22.12.2016 14:36:41;191,54444444444442;auto;3
53;53;0,006242411363612298;193467099;19529,969999999994;155;04.01.2016 12:31:31;30.12.2016 06:00:05;125,99980645161287;entertainment;3
93;93;0,0018068463878273301;945505087;1589,95;22;15.03.2016 04:52:27;30.12.2016 11:12:41;72,27045454545454;entertainment;4
121;121;0,010919743220810803;873419203;2112,8199999999993;45;02.01.2016 00:48:18;28.12.2016 09:22:17;46,95155555555554;fuel;5
94;94;0,002891950887159182;198822479;1674,5400000000002;18;27.01.2016 13:37:03;27.12.2016 20:13:19;93,03000000000002;health;4
103;103;0,0029665951166166354;105518929;2308,6200000000003;11;01.01.2016 01:46:01;26.12.2016 08:35:30;209,87454545454548;entertainment;4
56;56;0,0040482970979858965;886580083;4526,3899999999985;28;12.01.2016 19:31:26;23.12.2016 19:50:17;161,65678571428566;airline;3
207;207;0,0017004168492336042;841042012;69648,05999999998;480;01.01.2016 09:43:41;30.12.2016 17:54:21;145,10012499999996;auto;6
221;221;0,0066528228327297646;478971361;112335,13;734;01.01.2016 02:25:48;30.12.2016 22:21:18;153,045136239782;online_retail;6
39;39;0,00407484483504386;623247974;3510,6599999999994;24;21.01.2016 11:44:59;21.12.2016 12:48:08;146,27749999999997;online_retail;3
127;127;0,002172171543364051;376782297;2207,889999999999;20;05.01.2016 17:37:08;19.12.2016 11:05:33;110,39449999999995;fastfood;5
92;92;0,0037449068736118657;470488232;1271,12;21;30.01.2016 21:11:34;22.12.2016 19:34:08;60,5295238095238;gym;4
110;110;0,0007672105646763788;231999540;5121,93;52;04.01.2016 16:49:01;23.12.2016 11:13:56;98,49865384615386;online_retail;4
199;199;0,010837377545771281;939062174;7140,780000000004;53;01.01.2016 07:54:00;27.12.2016 03:00:32;134,73169811320764;online_retail;7
10;10;0,013431566213882914;526782224;47003,89999999999;308;01.01.2016 13:06:59;30.12.2016 11:07:17;152,61006493506488;food;2
62;62;0,007035541827246443;889704255;944,4200000000002;17;09.03.2016 11:31:00;24.12.2016 17:02:59;55,55411764705883;rideshare;3
134;134;0,0022146206772466694;738526769;4470,789999999999;23;28.01.2016 05:05:10;20.12.2016 07:25:09;194,38217391304343;online_retail;5
210;210;0,031015709057333096;428491769;11113,380000000001;73;06.01.2016 15:23:30;27.12.2016 22:55:18;152,23808219178085;food;10
38;38;0,0042896517541507525;665283088;1080,4099999999999;8;19.02.2016 15:39:53;23.12.2016 06:44:47;135,05124999999998;airline;3
38;38;0,0033113241963694325;857192678;4311,790000000001;32;17.02.2016 15:57:55;21.12.2016 13:41:53;134,74343750000003;online_retail;3
84;84;0,0042679114628182925;172352185;14781,099999999999;102;01.01.2016 12:56:35;30.12.2016 14:28:17;144,9127450980392;airline;4
10;10;0,001787563140058283;193233194;12070,350000000002;81;01.01.2016 21:20:02;20.12.2016 02:02:14;149,01666666666668;fastfood;2
61;61;0,008931215594159528;846548142;720,3499999999999;22;14.02.2016 16:34:44;30.12.2016 18:31:44;32,74318181818182;fuel;3
2;2;0,027809190484228835;221392747;741,97;11;06.08.2016 06:52:32;27.12.2016 15:30:47;67,45181818181818;fuel;1
91;91;0,008471097963634452;752130532;673,8299999999999;16;15.02.2016 21:37:42;27.12.2016 09:17:43;42,114374999999995;online_subscriptions;4
0;0;0,004937529981440386;383242772;39,4;5;23.08.2016 00:46:03;26.12.2016 05:26:16;7,88;mobileapps;1
4;4;0,00793760381775959;456167593;2962,0200000000013;38;23.01.2016 07:04:09;30.12.2016 07:44:18;77,94789473684214;fuel;2
158;158;0,004104556787205523;444385964;3585,8699999999994;28;29.01.2016 23:40:46;29.12.2016 19:50:59;128,0667857142857;online_subscriptions;5
9;9;0,011401832562943547;379163141;4215,960000000001;30;20.01.2016 13:51:36;19.12.2016 10:00:14;140,53200000000004;fastfood;2
192;192;0,0016958618772000057;327899786;16088,209999999995;110;01.01.2016 02:21:56;30.12.2016 01:27:50;146,25645454545452;food;6
38;38;0,003965850297844698;722670980;2438,3;18;11.04.2016 00:22:07;24.12.2016 15:07:49;135,4611111111111;fastfood;3
8;8;0,011304534617726429;636165722;1529,3599999999997;13;01.02.2016 18:44:45;19.12.2016 11:59:57;117,6430769230769;fastfood;2
63;63;0,002380390825741337;550588233;4289,54;66;21.02.2016 11:02:03;24.12.2016 22:51:21;64,99303030303031;fuel;3
50;50;0,004722925661745423;152531166;1886,3500000000008;21;18.01.2016 02:57:22;17.12.2016 02:57:44;89,82619047619052;online_retail;3
82;82;0,0003512338011091993;551998220;7298,300000000002;59;06.01.2016 08:24:37;30.12.2016 23:28:32;123,70000000000003;online_retail;4
43;43;0,007402878226756427;807705524;180,54;1;21.11.2016 18:30:46;21.11.2016 18:30:46;180,54;food;1
115;115;0,04189839296096365;682319827;638730,1099999995;4361;01.01.2016 00:11:09;30.12.2016 20:34:31;146,46413895895427;online_retail;4
126;126;0,003368330069900698;704410803;1879,6100000000001;20;02.02.2016 15:44:08;30.12.2016 22:01:25;93,9805;mobileapps;5
197;197;0,00582583765566636;744977588;17336,920000000006;129;01.01.2016 06:30:35;28.12.2016 09:49:13;134,39472868217058;online_retail;8
14;14;0,003947683096516683;545133511;3861,249999999999;33;18.01.2016 18:29:21;20.12.2016 21:08:54;117,00757575757574;online_gifts;1
128;128;0,005390718773954771;789392260;21880,63;183;07.01.2016 06:49:02;28.12.2016 16:37:52;119,56628415300547;online_gifts;5
214;214;0,008063610127350263;530026734;58439,649999999936;411;02.01.2016 03:25:08;30.12.2016 19:28:52;142,18892944038913;personal care;7
2;2;0,0009158305376706599;643996473;2304,2099999999996;28;23.01.2016 08:07:37;15.12.2016 17:34:29;82,29321428571427;online_retail;1
60;60;0,00819597290393356;450317825;306,59;12;09.01.2016 23:28:40;30.12.2016 08:01:39;25,549166666666665;online_subscriptions;3
183;183;0,0035953375695378428;459353882;11714,220000000001;103;14.01.2016 12:35:30;30.12.2016 12:36:47;113,73029126213594;online_retail;7
39;39;0,0072308008234076935;441721980;36845,59999999999;248;02.01.2016 05:30:26;30.12.2016 02:55:15;148,57096774193545;online_retail;3
62;62;0,008592343633312478;376742173;958,2099999999997;17;03.01.2016 07:33:03;30.12.2016 04:37:47;56,36529411764704;mobileapps;3
62;62;0,011292991021456334;918357506;2624,159999999996;57;11.01.2016 19:11:22;26.12.2016 14:18:04;46,03789473684204;food_delivery;3
205;205;0,007543033033664433;947798980;77491,4600000001;571;01.01.2016 14:41:04;29.12.2016 22:43:27;135,71183887915953;online_retail;6
35;35;0,0023682781001725488;938597333;1634,76;17;04.01.2016 06:24:29;02.12.2016 19:46:05;96,16235294117647;entertainment;3
40;40;0,004873265225059658;479103769;34092,53999999998;224;01.01.2016 19:01:10;29.12.2016 08:07:08;152,1988392857142;entertainment;3
52;52;0,003212723009325811;124587368;3295,4100000000003;28;16.01.2016 18:49:03;21.12.2016 19:56:54;117,69321428571429;online_gifts;3
159;159;0,0034330774317558608;390625303;11769,190000000004;89;06.01.2016 17:30:34;29.12.2016 02:49:11;132,23808988764048;online_gifts;5
39;39;0,0029085287979646033;645141545;10390,219999999998;71;17.01.2016 12:25:58;24.12.2016 14:35:32;146,34112676056336;health;3
128;128;0,003333276452977095;840009347;6586,970000000001;55;15.01.2016 00:27:34;30.12.2016 17:00:30;119,76309090909093;food;5
205;205;0,008767399215273253;148207119;67927,01999999995;485;02.01.2016 02:20:49;29.12.2016 22:15:26;140,05571134020607;food;6
56;56;0,007671073251796356;679375446;6701,429999999999;42;04.01.2016 11:17:17;14.12.2016 17:49:36;159,55785714285713;rideshare;3
190;190;0,004219225120621659;269252535;26818,69;200;01.01.2016 08:46:40;30.12.2016 04:14:21;134,09345;online_retail;6
153;153;0,009499843733477802;298327897;5713,740000000002;72;05.01.2016 19:00:08;20.12.2016 23:14:20;79,35750000000002;online_retail;6
142;142;0,0027529401095054934;524723155;9625,310000000001;94;03.01.2016 01:27:51;30.12.2016 16:26:37;102,39691489361704;fastfood;5
64;64;0,0011853832265721722;194872430;4247,6900000000005;55;06.02.2016 01:07:33;28.12.2016 18:26:36;77,23072727272728;food_delivery;3
128;128;0,002632678353137236;563172183;8404,039999999999;70;02.01.2016 00:41:43;29.12.2016 01:27:00;120,05771428571427;health;5
97;97;0,002632040116744155;809852517;16424,41;127;02.01.2016 10:44:17;26.12.2016 09:06:12;129,32606299212597;fastfood;4
208;208;0,005487079357851842;993902135;15716,53000000001;105;09.01.2016 14:22:24;27.12.2016 18:23:40;149,6812380952382;fastfood;6
50;50;0,004166637350296574;113788968;1611,6499999999992;18;08.01.2016 22:32:52;25.12.2016 22:46:59;89,53611111111107;gym;3
62;62;0,006073071807325286;497118889;1315,63;27;30.04.2016 17:49:22;29.12.2016 00:41:51;48,72703703703704;fuel;3
128;128;0,004905014326439933;437537227;6777,620000000001;57;05.01.2016 12:47:08;18.12.2016 19:05:04;118,90561403508774;online_retail;5
19;19;0,0038073141472793467;715283292;380,53000000000003;6;16.04.2016 19:55:12;27.12.2016 12:51:42;63,421666666666674;online_subscriptions;2
121;121;0,01024576169053315;520881973;1750,1300000000003;37;27.02.2016 19:52:56;26.12.2016 22:57:06;47,30081081081082;fuel;5
190;190;0,0015297911334662395;525242419;9589,589999999997;71;09.01.2016 17:57:04;29.12.2016 20:13:50;135,0646478873239;fastfood;6
37;37;0,005440893883570889;351341855;4666,7;39;14.01.2016 11:09:23;30.12.2016 18:07:43;119,65897435897435;fastfood;3
161;161;0,0034658135074200065;202589182;90436,9199999999;618;02.01.2016 07:09:32;29.12.2016 17:54:33;146,338058252427;hotels;5
189;189;0,004332975735936448;836943152;4254,33;33;04.01.2016 14:29:32;24.12.2016 21:28:35;128,9190909090909;rideshare;6
145;145;0,004040427328992576;762644545;26095,45;188;03.01.2016 09:56:47;30.12.2016 08:46:53;138,80558510638298;fastfood;5
136;136;0,006054152832397892;114279214;3837,4100000000003;62;03.01.2016 18:50:05;25.12.2016 01:06:31;61,89370967741936;fuel;6
190;190;0,002307045283970397;496271486;7441,55;55;01.01.2016 23:53:04;30.12.2016 14:56:25;135,3009090909091;entertainment;6
7;7;0,0009237115522345513;458434609;3126,7700000000013;28;19.01.2016 09:54:37;28.12.2016 12:36:33;111,67035714285718;rideshare;2
91;91;0,011509832854300937;309831628;405,34;10;16.01.2016 03:57:43;28.12.2016 08:19:24;40,534;fuel;4
83;83;0,0017070675302512008;647804126;8816,199999999995;66;03.01.2016 01:45:14;29.12.2016 09:05:23;133,5787878787878;rideshare;4
98;98;0,0026845209397974635;152131869;4932,079999999999;35;20.01.2016 14:32:27;23.12.2016 17:31:14;140,9165714285714;food;4
29;29;0,008721605808325717;720274729;827,72;5;12.04.2016 21:53:55;24.08.2016 05:02:34;165,544;online_retail;1
99;99;0,005846276476413621;846466728;66342,62000000001;465;01.01.2016 00:12:20;30.12.2016 12:19:01;142,67230107526885;online_retail;4
94;94;0,00796669842253379;625361020;2884,2;33;07.01.2016 07:40:28;19.12.2016 17:54:11;87,39999999999999;fastfood;4
190;190;0,0020336978712308345;766911847;18989,099999999995;140;14.01.2016 02:22:50;27.12.2016 12:22:31;135,63642857142852;online_retail;6
127;127;0,0010924001160069806;170655726;6410,35;58;01.01.2016 03:04:40;28.12.2016 02:53:55;110,52327586206897;subscriptions;5
210;210;0,024161461801393426;711896209;143332,02000000014;944;01.01.2016 09:10:15;30.12.2016 12:20:04;151,83476694915268;hotels;10
117;117;0,007655109027354329;757104108;24212,719999999987;150;01.01.2016 01:03:54;30.12.2016 00:16:15;161,41813333333323;entertainment;4
31;31;0,0009235923001484959;219865468;634,89;28;22.03.2016 19:07:55;29.12.2016 12:20:06;22,674642857142857;fuel;2
52;52;0,002987184121419203;804988567;5495,480000000001;48;04.01.2016 15:54:18;29.12.2016 02:48:38;114,48916666666669;entertainment;3
126;126;0,004347336504475647;517662210;5970,889999999998;61;10.01.2016 15:52:20;29.12.2016 21:08:49;97,88344262295078;fastfood;5
32;32;0,005353824267806431;117476941;111,71;3;15.07.2016 09:48:50;19.12.2016 19:53:01;37,236666666666665;food;2
11;11;0,005871721316513461;847175590;14896;95;08.01.2016 16:50:48;29.12.2016 18:03:00;156,8;online_retail;2
81;81;0,005537513620962286;245950940;5474,339999999999;50;03.01.2016 19:55:42;29.12.2016 17:31:25;109,48679999999999;entertainment;4
91;91;0,013652621709919184;988852061;1072,7499999999998;20;06.01.2016 10:19:45;22.12.2016 11:11:05;53,63749999999999;mobileapps;4
142;142;0,005024244462349259;663553848;3130,0299999999993;31;18.01.2016 07:53:45;26.12.2016 06:06:18;100,96870967741933;entertainment;5
127;127;0,0011300762721837383;884436634;10020,920000000006;90;07.01.2016 14:22:37;27.12.2016 22:19:13;111,34355555555561;fastfood;5
97;97;0,0020215321810415424;831833118;2446,23;19;09.01.2016 00:19:59;21.12.2016 06:06:35;128,74894736842106;entertainment;4
122;122;0,000996368759409599;286494993;1749,33;26;12.02.2016 16:50:31;03.12.2016 05:04:55;67,28192307692308;online_subscriptions;5
81;81;0,0011072106172907753;929586060;3724,5;33;14.01.2016 21:53:30;18.12.2016 19:25:14;112,86363636363636;personal care;4
117;117;0,0058087376297780565;528210188;31509,039999999997;188;02.01.2016 06:58:48;29.12.2016 21:29:17;167,60127659574468;online_retail;4
4;4;0,009474851926776067;679739835;1102,76;14;12.02.2016 00:38:13;09.12.2016 18:45:16;78,76857142857143;mobileapps;2
208;208;0,003969100663087811;379518007;15506,719999999998;102;02.01.2016 20:27:47;29.12.2016 05:50:32;152,02666666666664;food;6
220;220;0,010220160099343182;413425884;194692,06000000006;1355;01.01.2016 01:11:56;30.12.2016 12:42:38;143,68417712177126;fastfood;6
60;60;0,0009292561732015014;907017479;312,06999999999994;15;03.03.2016 23:52:09;26.12.2016 19:04:03;20,804666666666662;mobileapps;3
42;42;0,013388166154394103;302407206;2515,43;13;02.01.2016 10:23:02;25.12.2016 09:54:57;193,49461538461537;entertainment;2
117;117;0,004366369187424407;690064586;3319,38;20;07.01.2016 21:23:10;24.12.2016 01:32:18;165,969;fastfood;4
52;52;0,0025888010243719436;625184015;10488,989999999998;91;02.01.2016 05:29:56;29.12.2016 11:55:06;115,26362637362635;online_retail;3
0;0;0,002653878861959179;590055768;27,21;3;29.10.2016 06:07:38;30.12.2016 21:07:05;9,07;online_subscriptions;1
53;53;0,00540232755313434;742023644;2491,8999999999996;19;06.01.2016 23:16:38;20.12.2016 20:29:57;131,15263157894734;entertainment;3
30;30;0,0033351107920063104;858245749;84,22;9;04.05.2016 11:05:26;04.12.2016 18:49:20;9,357777777777777;mobileapps;2
117;117;0,008005472470618086;897657278;6425,43;38;07.01.2016 12:14:17;30.12.2016 21:28:24;169,09026315789475;online_retail;4
199;199;0,0037208128399556554;258062799;38786,37999999998;277;01.01.2016 02:39:47;30.12.2016 17:56:29;140,02303249097466;online_retail;7
33;33;0,009985767544228195;350799440;458,55999999999983;11;10.04.2016 05:04:47;06.12.2016 04:51:51;41,68727272727271;online_subscriptions;2
95;95;0,0007391091588107769;358262313;4959,510000000001;47;05.01.2016 15:59:35;27.12.2016 10:46:04;105,52148936170215;fuel;4
63;63;0,0008755537277259971;946568738;954,2900000000004;15;17.03.2016 04:59:33;21.12.2016 07:38:33;63,61933333333336;mobileapps;3
63;63;0,010517124943460661;440712360;468,74;8;31.01.2016 08:36:28;30.12.2016 10:01:04;58,5925;mobileapps;3
62;62;0,010919316719001738;497966922;575,7499999999999;10;14.04.2016 18:09:27;01.12.2016 01:44:28;57,57499999999999;online_subscriptions;3
122;122;0,006095039254179459;272804274;4406,329999999999;63;11.01.2016 17:41:15;26.12.2016 23:53:12;69,94174603174602;online_retail;5
197;197;0,003954254934567908;912827774;43611,14000000005;318;01.01.2016 10:41:37;30.12.2016 14:34:24;137,14194968553474;online_retail;8
82;82;0,004334987537890929;898776473;9563,279999999997;76;04.01.2016 08:20:36;29.12.2016 14:16:47;125,83263157894733;food;4
35;35;0,0035782731815966395;758641236;4742,46;49;06.01.2016 02:47:47;27.12.2016 12:12:42;96,78489795918368;fastfood;3
36;36;0,0043572586865453415;640106707;3870,879999999999;36;20.01.2016 04:58:57;30.12.2016 07:42:57;107,52444444444443;entertainment;3
87;87;0,0040188764732237555;402585080;2843,22;15;17.02.2016 22:50:07;18.11.2016 03:37:59;189,54799999999997;online_retail;3
183;183;0,009999431931295998;489422691;3739,9100000000008;31;11.01.2016 16:29:39;24.12.2016 18:50:16;120,64225806451616;mobileapps;7
197;197;0,013576871324242517;661373513;11704,770000000002;90;04.01.2016 05:13:22;27.12.2016 04:06:32;130,05300000000003;fastfood;8
98;98;0,013476412053400152;409469418;52852,80000000002;384;01.01.2016 19:53:54;30.12.2016 20:14:54;137,63750000000005;online_retail;4
81;81;0,005580806769887683;896526020;5418,1100000000015;47;07.01.2016 14:04:19;29.12.2016 17:47:36;115,2789361702128;entertainment;4
63;63;0,00046615963410681725;364271030;447,85;7;16.01.2016 19:32:21;07.12.2016 22:37:33;63,978571428571435;fastfood;3
82;82;0,004658074794077238;140011391;1821,18;15;01.01.2016 17:29:07;07.12.2016 06:22:04;121,412;online_retail;4
82;82;0,001953210381344752;371952902;11291,180000000004;92;01.01.2016 22:29:46;25.12.2016 19:08:36;122,7302173913044;online_retail;4
99;99;0,004570237618074961;171684236;69702,51999999996;487;01.01.2016 01:28:54;30.12.2016 17:14:10;143,1263244353182;hotels;4
56;56;0,008038304217984316;876037288;35828,399999999994;222;02.01.2016 14:50:53;28.12.2016 12:57:54;161,38918918918915;fastfood;3
31;31;0,005967402760513317;672872243;457,11000000000007;18;24.02.2016 14:48:27;24.12.2016 07:59:19;25,395000000000003;mobileapps;2
223;223;0,008728736155315437;875460072;24670,529999999995;143;01.01.2016 05:16:52;28.12.2016 07:49:23;172,52118881118878;fastfood;6
128;128;0,0007161719465902709;379820645;11436,380000000001;94;03.01.2016 18:11:27;26.12.2016 06:52:03;121,66361702127661;fastfood;5
0;0;0,009851475407260304;481146196;15,96;3;08.10.2016 16:32:15;10.12.2016 10:19:56;5,32;mobileapps;1
44;44;0,028879850829206234;196839979;3444,1899999999996;17;20.02.2016 14:24:54;21.11.2016 16:35:36;202,59941176470585;food;1
63;63;0,00832139645988392;334624709;478,78;7;05.04.2016 19:23:55;19.12.2016 04:33:43;68,39714285714285;online_retail;3
85;85;0,005703871380869255;564810210;10042,819999999996;66;03.01.2016 17:27:34;29.12.2016 20:40:55;152,16393939393933;online_gifts;4
98;98;0,001876365565494132;829937521;15496;111;07.01.2016 20:34:36;30.12.2016 14:30:31;139,6036036036036;online_gifts;4
135;135;0,008843910141137671;989738601;2621,22;51;11.01.2016 14:31:25;30.12.2016 05:49:05;51,39647058823529;fuel;6
128;128;0,00464848126629576;117640233;4203,04;34;03.01.2016 10:02:40;24.12.2016 04:12:58;123,61882352941177;food;5
50;50;0,0017191387000858318;692824013;5844,889999999998;67;03.01.2016 14:41:32;24.12.2016 10:00:23;87,23716417910444;rideshare;3
60;60;0,001439444645487834;223037150;264,22999999999996;12;03.04.2016 01:21:21;09.12.2016 01:07:42;22,019166666666663;online_subscriptions;3
2;2;0,012681920437317721;890330857;442,72999999999996;5;17.02.2016 20:56:27;11.12.2016 12:48:35;88,54599999999999;entertainment;1
63;63;0,0005220402790981002;922007930;1339,73;21;13.02.2016 06:48:20;21.12.2016 01:05:57;63,79666666666667;online_retail;3
39;39;0,005569716996065319;969087478;1164,49;8;16.01.2016 00:42:22;06.12.2016 19:26:35;145,56125;airline;3
126;126;0,0017513952381921166;455134178;3600,570000000001;38;03.01.2016 13:47:50;30.12.2016 09:17:01;94,75184210526318;personal care;5
0;0;0,025524562535291354;897227769;23,75;1;09.12.2016 07:09:21;09.12.2016 07:09:21;23,75;hotels;1
53;53;0,006099598443470961;159552068;525,72;4;11.02.2016 10:27:29;20.12.2016 06:45:46;131,43;subscriptions;3
11;11;0,001586190588314814;863448306;5245,12;33;01.01.2016 03:43:19;26.12.2016 22:17:48;158,9430303030303;online_retail;2
110;110;0,002855002615295516;560177751;3096,1200000000003;32;02.01.2016 19:42:25;21.12.2016 23:20:49;96,75375000000001;fuel;4
91;91;0,01644564682774883;953664298;721,1999999999999;19;13.01.2016 15:41:47;21.12.2016 14:30:29;37,9578947368421;mobileapps;4
109;109;0,0016391452861457096;306634799;5595,66;67;04.01.2016 07:17:29;30.12.2016 19:23:28;83,51731343283582;online_retail;4
171;171;0,007210148348052641;504688381;3914,5300000000007;47;13.01.2016 20:20:09;30.12.2016 17:50:49;83,28787234042555;online_retail;6
33;33;0,011569200709487073;817482848;204,32;5;04.07.2016 23:24:02;14.12.2016 00:33:04;40,864;auto;2
172;172;0,0033526753820109284;128627682;4662,38;48;05.01.2016 18:54:54;22.12.2016 13:55:32;97,13291666666667;online_retail;6
199;199;0,002962972515147568;632310916;41959,930000000015;306;02.01.2016 06:59:36;30.12.2016 23:52:27;137,12395424836606;fastfood;7
39;39;0,003778249078800208;600767040;4327,62;29;21.01.2016 03:42:12;16.12.2016 16:52:39;149,22827586206895;entertainment;3
4;4;0,013393143208635253;573270418;727,28;9;17.01.2016 16:28:21;06.10.2016 02:34:04;80,80888888888889;personal care;2
30;30;0,006787162092905064;287724385;131,67999999999998;9;07.06.2016 05:11:56;12.12.2016 08:24:44;14,631111111111109;online_subscriptions;2
143;143;0,0030031109556267277;776140428;6997,469999999997;61;08.01.2016 12:15:08;27.12.2016 03:21:30;114,71262295081962;food;5
190;190;0,004166578900824685;984542978;14116,83;103;01.01.2016 22:20:50;29.12.2016 05:39:36;137,05660194174757;rideshare;6
53;53;0,0035624267096566586;719395948;8338,050000000003;64;02.01.2016 09:44:46;27.12.2016 16:12:29;130,28203125000005;fastfood;3
32;32;0,004030135390708157;440971459;388,25;12;20.03.2016 20:55:13;25.12.2016 15:37:11;32,354166666666664;online_subscriptions;2
222;222;0,008388960090127026;789584474;15879,829999999998;100;01.01.2016 23:15:37;29.12.2016 04:12:30;158,79829999999998;rideshare;6
87;87;0,009364118863814663;126211123;15506,870000000006;79;12.01.2016 18:46:33;17.12.2016 08:23:46;196,28949367088615;health;3
19;19;0,0043266456059074775;540423041;710,2600000000002;12;01.01.2016 05:25:26;12.12.2016 00:07:44;59,188333333333354;mobileapps;2
6;6;0,005746575024767096;727734068;1659,7700000000004;17;26.01.2016 16:47:47;25.12.2016 02:36:05;97,63352941176473;subscriptions;2
191;191;0,005252820574708408;515733763;22213,159999999993;161;10.01.2016 22:07:25;28.12.2016 21:35:10;137,9699378881987;fastfood;6
196;196;0,010095740467725314;435037356;53675,82000000003;384;01.01.2016 22:17:06;30.12.2016 14:56:59;139,78078125000008;online_gifts;9
161;161;0,005561346062538207;788948518;100022,28999999996;683;03.01.2016 02:00:07;30.12.2016 21:12:00;146,44551976573933;fastfood;5
158;158;0,0032026020155039325;650128996;3867,429999999999;31;05.01.2016 14:05:57;19.12.2016 04:42:50;124,75580645161287;rideshare;5
61;61;0,008524768492654312;809819027;1380,43;33;04.03.2016 08:36:22;27.12.2016 22:05:26;41,831212121212126;food_delivery;3
83;83;0,01226851404905388;508981095;48747,94999999997;356;01.01.2016 15:50:44;30.12.2016 11:22:49;136,93244382022462;subscriptions;4
99;99;0,005623376641107091;107682678;69087,08999999995;468;01.01.2016 03:46:43;30.12.2016 20:37:55;147,6219871794871;rideshare;4
9;9;0,002141300603986508;202728090;4407,659999999999;33;10.01.2016 21:00:08;25.12.2016 07:05:19;133,56545454545451;fastfood;2
32;32;0,007302150460130074;601467846;114,76;3;08.02.2016 18:44:35;29.12.2016 00:27:39;38,25333333333334;online_retail;2
208;208;0,001834330754603537;315863393;35053,17000000001;231;01.01.2016 13:09:49;26.12.2016 06:20:34;151,74532467532472;fastfood;6
164;164;0,0032724551649526965;907912286;28949,26999999998;176;02.01.2016 17:35:12;29.12.2016 17:07:20;164,48448863636352;online_retail;5
8;8;0,0020302654691951067;474372066;1618,7800000000002;13;13.01.2016 03:00:15;19.11.2016 06:47:37;124,52153846153848;subscriptions;2
117;117;0,007342157964667351;264201742;16308,859999999999;101;01.01.2016 01:25:24;30.12.2016 13:02:37;161,4738613861386;online_retail;4
92;92;0,014788488788904137;288138121;657,3300000000002;12;07.06.2016 18:54:53;30.12.2016 22:10:14;54,77750000000001;mobileapps;4
6;6;0,0002453043816185134;445512717;2211,16;22;21.01.2016 23:27:53;29.12.2016 08:13:00;100,50727272727272;mobileapps;2
63;63;0,005412577548246643;376786316;2540,990000000001;38;22.01.2016 09:46:36;29.12.2016 02:33:27;66,86815789473687;furniture;3
30;30;0,004617189953203393;259711806;69,52;8;14.09.2016 09:44:41;17.12.2016 18:08:43;8,69;mobileapps;2
118;118;0,004112811892094236;170850492;5710,090000000001;32;03.01.2016 11:16:18;26.12.2016 22:48:40;178,44031250000003;online_retail;4
40;40;0,00671975382450865;856576741;767,0699999999999;5;18.03.2016 16:31:37;16.11.2016 20:13:16;153,414;online_retail;3
