Номер кластера;Номер узла;Расстояние до узла;transactionAmount|Сумма;transactionDateTime|Количество;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;accountNumber;transactionDateTime|Минимум;transactionDateTime|Максимум;merchantCategoryCode|Мода;creditLimit|Среднее;currentBalance|Среднее
24;24;0,11161580475434078;350753,52999999985;2378;147,49938183347345;7;828981768;01.01.2016 05:25:40;30.12.2016 17:57:01;food;2500;1454,8976492851127
36;36;0,11880017482904383;607,04;8;75,88;3;188253243;12.02.2016 11:23:37;15.12.2016 06:21:19;mobileapps;10000;288,8375
19;19;0,20238983273041242;2186,3300000000004;17;128,60764705882355;3;542323424;12.03.2016 23:30:36;15.12.2016 21:33:25;online_subscriptions;15000;1189,3070588235296
178;178;0,026631326986326517;16172,890000000001;132;122,52189393939395;6;560399711;04.01.2016 13:16:58;29.12.2016 00:09:02;rideshare;5000;686,6143939393935
171;171;0,08431196190856355;18687,709999999992;118;158,37042372881348;2;213244290;01.01.2016 05:15:57;22.12.2016 07:43:59;online_retail;2500;1376,3972033898299
84;84;0,48751298138780325;398,34999999999997;3;132,78333333333333;2;591383134;07.07.2016 02:09:21;23.08.2016 10:09:47;online_gifts;20000;55,77333333333333
171;171;0,06029053072219149;2392,85;17;140,75588235294117;2;196462893;09.01.2016 17:16:28;03.12.2016 12:37:24;online_retail;1000;36,83588235294118
72;72;0,08235732325008713;5459,930000000001;56;97,49875000000002;6;151751236;01.01.2016 08:48:51;24.12.2016 22:31:19;fuel;7500;232,58625000000004
10;10;0,11259876503989956;5714,76;38;150,38842105263157;2;116041684;04.01.2016 06:51:04;30.12.2016 13:26:47;food;7500;3120,8055263157894
90;90;0,08912047797875874;49282,99999999994;328;150,25304878048763;6;614539156;01.01.2016 07:29:35;30.12.2016 11:00:11;fastfood;250;127,71667682926827
110;110;0,169067824558521;14894,720000000001;88;169,25818181818184;5;231968524;04.01.2016 14:50:27;16.12.2016 02:08:09;personal care;20000;611,5373863636364
8;8;0,08740702473700189;62909,00000000002;420;149,7833333333334;5;895735964;01.01.2016 19:07:42;30.12.2016 00:06:41;food;2500;1246,2934285714286
85;85;0,13651127836972146;22700,000000000007;160;141,87500000000006;4;161628105;04.01.2016 12:58:44;29.12.2016 05:57:06;online_gifts;250;114,73125
106;106;0,12958728374664635;13484,409999999996;90;149,82677777777775;6;224362721;07.01.2016 16:39:01;30.12.2016 17:02:36;fastfood;15000;524,255
50;50;0,26026035577068407;567,0899999999999;25;22,6836;4;902503185;07.05.2016 11:39:12;29.12.2016 16:53:42;gym;20000;31,231600000000004
194;194;0,08149482731916771;18558,309999999998;123;150,88056910569105;2;863684394;02.01.2016 17:04:27;24.12.2016 10:07:25;rideshare;2500;1358,4426016260159
142;142;0,2456712529309087;2755,0499999999993;43;64,07093023255813;2;628340528;19.02.2016 03:10:39;28.12.2016 05:19:04;food_delivery;2500;90,66534883720931
10;10;0,19167558196404585;5273,789999999999;30;175,79299999999998;1;111350183;19.01.2016 14:23:42;26.12.2016 12:36:36;food;2500;1370,3766666666666
113;113;0,26147815170184086;32180,599999999995;214;150,37663551401866;5;122773363;03.01.2016 22:09:51;30.12.2016 11:44:33;health;250;130,65813084112142
75;75;0,13794843970230675;2094,2999999999993;33;63,46363636363634;5;262187396;07.02.2016 00:39:48;19.12.2016 15:46:54;fastfood;7500;77,61060606060603
79;79;0,12785574152744217;6604,030000000001;51;129,4907843137255;6;479646172;13.01.2016 03:23:04;30.12.2016 01:34:08;airline;5000;1544,0298039215686
22;22;0,13511716136926052;753,81;19;39,67421052631579;3;202977538;05.01.2016 06:22:31;21.12.2016 11:45:25;mobileapps;15000;279,78526315789475
73;73;0,1186318874970993;2412,670000000001;44;54,833409090909115;4;253361065;20.03.2016 18:54:11;26.12.2016 17:54:49;fuel;500;286,94522727272727
33;33;0,08283028583513119;1208,3700000000001;18;67,13166666666667;4;446695804;26.01.2016 22:42:43;05.12.2016 17:07:41;online_subscriptions;5000;751,0283333333332
183;183;0,0958020418346445;9996,710000000001;64;156,19859375000001;4;811179681;03.01.2016 03:05:26;29.12.2016 23:26:12;online_retail;10000;415,80921875000007
26;26;0,11234431745053483;14324,97;95;150,78915789473683;4;731747514;06.01.2016 20:42:21;27.12.2016 23:06:18;food;20000;521,8787368421054
148;148;0,12460830236662228;213170,2300000002;1402;152,0472396576321;6;283694178;01.01.2016 00:53:38;30.12.2016 17:41:33;entertainment;10000;6264,672339514977
170;170;0,04344455289646433;28153,640000000003;194;145,12185567010312;3;157017952;01.01.2016 07:10:44;28.12.2016 22:07:58;online_retail;7500;1198,4129896907216
26;26;0,12137273996700701;3902,53;31;125,88806451612903;4;873692646;03.02.2016 08:59:22;28.12.2016 05:34:37;food;20000;2173,511612903226
208;208;0,20719913136296308;4956,35;21;236,01666666666668;3;256366726;18.01.2016 16:24:35;22.12.2016 23:38:19;rideshare;10000;2259,6285714285714
118;118;0,14568244076603626;11657,259999999997;73;159,68849315068488;4;324906711;03.01.2016 17:04:48;28.12.2016 21:34:11;entertainment;10000;5037,059178082191
5;5;0,1909949202355337;9,03;3;3,01;1;482157435;08.10.2016 04:09:03;09.12.2016 08:05:22;mobileapps;1000;0
61;61;0,03784690150017776;13276,22;94;141,23638297872338;3;602011715;04.01.2016 08:36:21;24.12.2016 13:34:38;fastfood;2500;1433,339893617021
77;77;0,09144601026702316;39914,96;278;143,5789928057554;3;456151853;01.01.2016 03:54:21;30.12.2016 21:00:28;fastfood;10000;1793,3326258992797
61;61;0,15504352437490623;736,0199999999999;4;184,00499999999997;3;777326714;20.01.2016 01:52:46;06.11.2016 22:17:54;fastfood;2500;47,37
200;200;0,050683206366338836;4117,890000000002;38;108,36552631578952;4;162694029;06.01.2016 03:51:52;27.12.2016 07:57:18;online_retail;2500;1663,9776315789477
170;170;0,061781391514464726;6494,69;44;147,6065909090909;3;596622594;13.01.2016 00:02:07;18.12.2016 21:52:34;online_retail;5000;2403,0863636363633
148;148;0,07279250193283975;8871,710000000001;58;152,96051724137934;6;765390678;01.01.2016 21:30:42;27.12.2016 00:04:26;entertainment;15000;4565,508793103449
42;42;0,08475180695766359;1506,5600000000002;32;47,080000000000005;3;961833287;02.01.2016 05:47:28;19.12.2016 09:00:40;fuel;5000;758,4425000000001
9;9;0,07306291808435941;3424,569999999999;33;103,77484848484845;4;449659776;10.01.2016 10:09:46;28.12.2016 04:17:52;food;5000;1694,811818181818
192;192;0,10110581128998365;93160,10999999996;630;147,87319047619042;5;999086814;01.01.2016 00:40:07;30.12.2016 23:19:33;rideshare;10000;5780,366365079369
106;106;0,14642127725127002;5732,5199999999995;31;184,92;6;593937671;02.01.2016 09:29:25;30.12.2016 21:20:40;fastfood;10000;279,11387096774195
75;75;0,068320561835995;2885,949999999999;36;80,16527777777775;4;423509166;07.01.2016 22:25:28;26.12.2016 09:22:51;fastfood;5000;155,65861111111116
42;42;0,06932744475374174;787,6899999999999;17;46,334705882352935;3;847131157;16.01.2016 07:07:07;20.12.2016 18:45:29;fuel;5000;291,94705882352946
84;84;0,23228056536829997;756,5799999999999;4;189,14499999999998;3;591467059;07.04.2016 23:33:53;17.12.2016 12:15:58;online_gifts;5000;218,63
152;152;0,2989470626753989;34745,92999999999;254;136,79499999999996;9;737181728;02.01.2016 04:42:03;27.12.2016 14:13:39;hotels;500;294,38673228346465
199;199;0,08369829527785055;11721,719999999998;65;180,3341538461538;4;537892725;03.01.2016 19:35:18;23.12.2016 17:59:39;online_retail;5000;2893,585384615384
196;196;0,0518376770800015;20932,00999999999;153;136,81052287581693;7;938785329;08.01.2016 19:40:23;29.12.2016 21:37:35;online_retail;7500;4349,9416339869285
37;37;0,13429627629284052;1386,4899999999998;16;86,65562499999999;4;274518271;23.01.2016 19:30:27;09.12.2016 02:27:58;mobileapps;250;109,493125
11;11;0,2897338950732613;1601,6599999999999;11;145,60545454545453;4;615808730;25.04.2016 07:22:20;10.10.2016 02:10:09;food;7500;250,76090909090905
77;77;0,06951716145871338;5781,459999999999;41;141,0112195121951;3;274403875;06.01.2016 08:51:10;23.12.2016 02:38:18;fastfood;10000;3265,3339024390243
26;26;0,16571184031884248;1092,92;9;121,43555555555557;3;213372880;05.03.2016 10:02:50;02.12.2016 11:45:20;food;20000;32,37666666666667
132;132;0,17494178095638085;16026,869999999995;97;165,22546391752573;4;969645280;03.01.2016 00:50:04;28.12.2016 19:37:58;entertainment;15000;7649,476494845362
10;10;0,24329190659858443;724,62;4;181,155;2;594148718;06.01.2016 09:24:56;10.10.2016 18:05:42;food;500;0
3;3;0,16254105600012367;138,79999999999998;8;17,349999999999998;1;729331344;01.05.2016 08:53:15;05.12.2016 01:13:08;online_subscriptions;5000;0
66;66;0,09245246950612719;3740,26;29;128,9744827586207;6;140695046;06.01.2016 01:37:51;28.12.2016 05:11:48;subscriptions;5000;2072,9041379310347
33;33;0,20323514614539548;2478,2299999999996;33;75,09787878787877;6;141373476;21.03.2016 19:41:12;26.12.2016 13:55:25;online_subscriptions;7500;183,03424242424245
42;42;0,0724373400006288;2137,3;27;79,15925925925927;3;446881791;05.01.2016 00:06:45;21.12.2016 18:50:35;fuel;5000;57,11888888888889
201;201;0,11579835273641179;712,7800000000001;10;71,278;4;801323039;17.03.2016 10:30:35;27.12.2016 03:33:58;online_retail;5000;434,755
142;142;0,22126683013688833;4046,139999999998;76;53,23868421052629;6;663906753;18.01.2016 09:28:34;24.12.2016 02:27:22;food_delivery;7500;152,6859210526316
155;155;0,12610709219553548;1353,15;7;193,30714285714288;2;706715375;26.01.2016 01:42:55;16.11.2016 21:31:06;online_retail;10000;240,67285714285714
22;22;0,18909199063612653;862,1700000000002;16;53,88562500000001;5;253986846;10.03.2016 21:24:32;28.12.2016 09:26:09;mobileapps;15000;29,3425
216;216;0,23136999601991012;667,0099999999999;4;166,75249999999997;1;776198499;24.04.2016 10:40:16;15.12.2016 11:59:21;online_retail;7500;187,1575
177;177;0,07748598691012641;54432,04000000001;362;150,36475138121548;7;181018585;03.01.2016 12:01:22;28.12.2016 17:50:06;rideshare;5000;3056,026491712706
70;70;0,12787465523060618;71871,98000000008;472;152,2711440677968;5;340865874;01.01.2016 08:38:56;30.12.2016 18:34:49;online_gifts;15000;3257,78559322034
39;39;0,15563770075477543;9585,6;120;79,88000000000001;7;795777974;05.01.2016 01:26:41;25.12.2016 19:22:44;food;20000;4808,5894166666685
26;26;0,11174134247911797;3914,5399999999986;26;150,5592307692307;4;193239863;04.01.2016 05:06:25;23.12.2016 18:51:30;food;15000;1995,0746153846155
90;90;0,054418221977231486;26738,390000000003;205;130,43117073170734;6;304661664;04.01.2016 19:12:56;30.12.2016 04:01:58;fastfood;2500;1575,8288292682923
3;3;0,1583345258414638;232,04;10;23,204;2;122373673;26.04.2016 18:08:49;30.12.2016 19:45:18;online_subscriptions;250;6,976999999999999
67;67;0,14038574285886812;36693,21;247;148,5555060728745;4;652288795;01.01.2016 09:42:43;30.12.2016 17:40:57;subscriptions;2500;1148,621336032389
201;201;0,10851507235602341;2207,68;20;110,38399999999999;4;540776638;23.02.2016 07:05:19;30.12.2016 05:08:41;online_retail;7500;992,7054999999998
61;61;0,07730961091699705;1447,98;12;120,665;3;316231494;25.01.2016 05:59:00;17.12.2016 02:16:49;fastfood;2500;23,676666666666666
18;18;0,1390692467749347;184,73999999999998;12;15,394999999999998;2;153159061;01.02.2016 21:05:46;16.12.2016 04:35:04;online_subscriptions;250;7,233333333333333
172;172;0,09565174583725765;4409,52;35;125,98628571428573;2;341591314;17.01.2016 01:41:48;05.12.2016 15:18:28;online_retail;5000;2256,0319999999992
170;170;0,0859201291973898;4770,899999999999;36;132,52499999999998;3;882492142;23.01.2016 06:17:10;26.12.2016 00:33:28;online_retail;10000;194,09555555555556
178;178;0,10319055324638444;76544,23000000005;501;152,78289421157695;6;849733512;01.01.2016 05:19:39;29.12.2016 09:41:22;rideshare;250;117,90433133732533
196;196;0,04386061522922887;49093,35000000002;373;131,61756032171587;7;254585669;01.01.2016 02:33:30;29.12.2016 14:59:04;online_retail;7500;3754,789973190346
67;67;0,1707595849200681;21238,940000000013;147;144,4825850340137;3;328862356;01.01.2016 12:09:29;19.12.2016 12:11:57;subscriptions;15000;866,1283673469388
76;76;0,10796325515772298;2489,8900000000003;20;124,49450000000002;4;368151607;03.01.2016 05:40:47;05.12.2016 08:21:58;fastfood;250;56,56
142;142;0,09880849034062779;1841,3899999999994;29;63,496206896551705;4;629850039;29.02.2016 21:38:38;30.12.2016 10:55:59;food_delivery;5000;853,1575862068967
203;203;0,3898208127991119;2663,16;6;443,85999999999996;2;569040573;01.02.2016 22:04:30;26.10.2016 18:12:57;online_retail;500;134,01833333333335
85;85;0,06473771872285483;37498,09999999998;254;147,63031496062982;4;964624120;01.01.2016 19:42:21;30.12.2016 22:09:13;online_gifts;5000;1572,391653543306
5;5;0,08887429845045071;24,52;4;6,13;1;723115870;29.08.2016 18:22:11;01.12.2016 20:24:03;mobileapps;7500;0
189;189;0,09269974464795676;4847,35;40;121,18375;4;395157198;29.01.2016 06:08:10;30.12.2016 23:07:21;online_retail;15000;150,93300000000002
118;118;0,07001976274607916;6133,950000000001;55;111,52636363636366;4;887984390;02.01.2016 23:49:21;27.12.2016 21:46:32;entertainment;5000;2498,710545454546
86;86;0,12507281318218302;18207,919999999995;118;154,30440677966098;6;751385678;02.01.2016 15:44:26;29.12.2016 04:41:09;online_gifts;7500;4327,594237288135
119;119;0,09580443927743429;6735,519999999999;48;140,3233333333333;3;972439675;03.01.2016 22:25:51;26.12.2016 06:42:10;entertainment;1000;402,09666666666664
63;63;0,5193793988091644;334,14;3;111,38;3;828351889;02.05.2016 02:35:37;13.07.2016 00:25:22;airline;7500;42,86000000000001
196;196;0,09748954392686947;22556,970000000005;148;152,4119594594595;8;436458951;04.01.2016 06:44:53;30.12.2016 04:21:47;online_retail;7500;4777,087905405404
84;84;0,2615948199777131;621,2900000000001;10;62,129000000000005;2;368469449;02.05.2016 01:28:17;19.11.2016 11:31:34;online_gifts;10000;28,643
175;175;0,11456950636598182;6668,469999999998;60;111,14116666666663;6;151191844;07.01.2016 23:05:41;23.12.2016 16:31:20;online_retail;20000;3407,0786666666663
170;170;0,08564928917801921;13355,910000000002;81;164,88777777777779;3;277743184;11.01.2016 23:45:47;30.12.2016 22:41:53;online_retail;7500;529,1833333333335
37;37;0,14417586914628916;921,26;12;76,77166666666666;4;205916578;13.01.2016 03:34:54;21.12.2016 22:48:59;mobileapps;10000;169,51833333333332
219;219;0,08722801546440068;10734,450000000003;73;147,04726027397263;6;199983695;03.01.2016 03:57:25;28.12.2016 19:10:30;online_retail;50000;5455,777534246577
216;216;0,17952858334964564;1581,5;10;158,15;2;748051427;06.02.2016 02:13:21;03.10.2016 17:47:57;online_retail;7500;44,176
60;60;0,11889151326939489;1720,9599999999998;19;90,57684210526315;2;587461231;17.02.2016 07:51:12;29.12.2016 22:09:55;fastfood;10000;705,5452631578947
177;177;0,07521365737748849;13038,12;97;134,4136082474227;7;605115883;06.01.2016 01:40:31;30.12.2016 22:36:46;rideshare;5000;553,1045360824743
178;178;0,11442250505027778;4307,890000000001;47;91,65723404255321;6;800455531;13.01.2016 00:12:46;30.12.2016 07:59:36;rideshare;7500;143,34404255319149
75;75;0,0828440178641157;3376,660000000001;39;86,58102564102568;5;933061146;10.01.2016 00:43:50;28.12.2016 23:40:04;fastfood;5000;1599,820769230769
67;67;0,2866733059953468;812,4999999999999;10;81,24999999999999;3;419589371;28.01.2016 07:38:32;21.12.2016 22:12:19;subscriptions;20000;406,70899999999995
36;36;0,11390500961502373;1276,2900000000002;23;55,4908695652174;3;357742983;05.01.2016 02:19:10;29.12.2016 11:37:51;mobileapps;2500;369,1734782608696
142;142;0,20042619691722585;1430,2600000000014;57;25,092280701754408;3;403667284;09.02.2016 21:33:52;28.12.2016 01:13:54;food_delivery;2500;609,760701754386
180;180;0,07501907883381628;130695,26000000004;857;152,50322053675617;7;438823501;02.01.2016 16:20:14;30.12.2016 10:17:35;online_retail;20000;11905,726347724634
91;91;0,10235343214171855;38781,92000000003;223;173,9099551569508;5;998801944;03.01.2016 09:32:58;28.12.2016 14:56:37;fastfood;7500;4494,575112107621
195;195;0,061209414263253326;32816,640000000014;242;135,6059504132232;8;604344858;02.01.2016 13:23:13;29.12.2016 04:40:22;online_retail;15000;1416,5095041322315
33;33;0,11980528376387274;1284,37;19;67,59842105263158;5;637281723;15.01.2016 20:15:16;11.12.2016 09:11:09;online_subscriptions;500;29,92473684210526
73;73;0,12056806854807713;851,6499999999999;27;31,542592592592587;4;405734188;23.02.2016 18:03:16;18.12.2016 04:18:41;fuel;2500;262,27370370370375
18;18;0,08837546325793555;717,4400000000003;13;55,18769230769233;3;115046627;20.01.2016 09:02:06;20.12.2016 17:39:08;online_subscriptions;1000;102,96461538461539
57;57;0,07581874082051393;2124;32;66,375;5;474490150;05.01.2016 21:58:16;26.12.2016 00:43:29;fuel;5000;52,555937500000006
33;33;0,09726491497891711;1497,8200000000004;18;83,21222222222224;4;148235857;30.01.2016 15:40:08;03.12.2016 07:33:49;online_subscriptions;7500;770,195
91;91;0,021872453838487682;85081,69999999988;629;135,2650238473766;5;661700376;03.01.2016 14:22:57;30.12.2016 08:41:31;fastfood;7500;3113,7048012718583
6;6;0,10879455811089933;383,46000000000015;9;42,60666666666668;3;194702249;17.03.2016 15:13:54;18.12.2016 04:44:13;mobileapps;15000;206,35222222222222
123;123;0,2087823956790302;165240,80999999985;1101;150,08247956403255;7;215089664;01.01.2016 05:49:06;30.12.2016 19:07:59;auto;5000;2975,6693823796527
221;221;0,12444684907077708;6842,69;49;139,64673469387753;4;162444782;13.01.2016 12:10:13;30.12.2016 20:41:06;rideshare;50000;257,3342857142857
61;61;0,07519232172254031;6406,899999999997;56;114,40892857142852;3;632182171;14.01.2016 08:30:08;20.12.2016 14:44:33;fastfood;2500;334,8535714285714
180;180;0,14304735383070452;45565,699999999975;315;144,6530158730158;6;381065893;02.01.2016 17:23:20;30.12.2016 01:51:18;online_retail;20000;11912,256666666666
44;44;0,4617240068179865;521,88;12;43,49;1;198473606;27.07.2016 00:09:45;27.12.2016 20:17:01;fuel;50000;25,941666666666666
111;111;0,1018277347564836;5320,499999999997;55;96,73636363636359;6;611513879;15.01.2016 09:24:55;26.12.2016 16:41:28;personal care;5000;2661,938909090909
125;125;0,14256248105144792;8075,320000000001;51;158,33960784313726;4;522630001;05.01.2016 23:59:43;20.12.2016 14:07:19;personal care;1000;510,66313725490187
219;219;0,17770532979484135;12644,990000000003;90;140,49988888888893;4;985137484;02.01.2016 23:44:19;17.12.2016 14:32:00;online_retail;50000;544,891222222222
189;189;0,07792732130183108;9420,82;64;147,2003125;4;623313689;02.01.2016 09:20:59;29.12.2016 11:40:53;online_retail;20000;427,7184374999998
61;61;0,043971231054199665;3210,4500000000003;21;152,87857142857143;3;511369801;13.01.2016 04:29:40;15.12.2016 02:53:18;fastfood;5000;100,76571428571428
9;9;0,10306020974711894;21348,28;127;168,09669291338582;4;131371421;01.01.2016 00:21:10;28.12.2016 04:41:54;food;5000;2666,954330708661
39;39;0,11209281764179098;12123,970000000001;105;115,46638095238096;6;775273165;02.01.2016 10:32:55;30.12.2016 20:53:10;food;15000;6438,946857142858
33;33;0,12917700579600772;2236,109999999999;26;86,00423076923074;4;103617392;21.01.2016 21:10:48;29.12.2016 03:03:06;online_subscriptions;500;94,74884615384616
57;57;0,08236668889075194;2067,7600000000007;43;48,087441860465134;6;252841021;12.01.2016 07:28:51;30.12.2016 10:01:15;fuel;2500;115,60348837209303
36;36;0,1640336120246414;204,98000000000008;12;17,081666666666674;2;416181559;15.03.2016 14:43:55;17.12.2016 13:12:22;mobileapps;7500;36,708333333333336
132;132;0,09244311607781594;33638,28000000002;235;143,1416170212767;4;405803751;02.01.2016 09:34:03;29.12.2016 15:33:57;entertainment;20000;1407,3588085106387
198;198;0,049750351651447214;8371,439999999999;77;108,71999999999998;5;991981227;04.01.2016 11:04:38;28.12.2016 02:42:59;online_retail;7500;295,7351948051948
50;50;0,22827074251257728;1048,7599999999998;32;32,77374999999999;3;976336777;10.01.2016 14:32:51;24.12.2016 08:28:22;gym;7500;42,102500000000006
66;66;0,13465399193860916;8275,880000000001;67;123,52059701492539;5;464898327;06.01.2016 19:48:14;30.12.2016 02:01:59;subscriptions;7500;370,0614925373134
70;70;0,13536400830879503;13994,460000000001;106;132,02320754716982;5;625939612;01.01.2016 09:36:56;30.12.2016 21:16:23;online_gifts;20000;6502,668018867927
182;182;0,05304629978730789;114689,64000000016;790;145,17675949367109;5;266865103;01.01.2016 02:24:09;30.12.2016 16:25:07;online_retail;5000;2552,5671265822807
59;59;0,09705375190513489;4285,61;41;104,5270731707317;4;880884270;07.01.2016 19:10:57;18.12.2016 14:55:00;fuel;20000;106,54292682926832
45;45;0,13950257148634077;4523,96;35;129,256;1;658105818;05.01.2016 23:47:36;14.12.2016 23:10:12;fastfood;7500;162,48685714285716
106;106;0,0983589080531477;13586,829999999984;119;114,17504201680659;7;389734553;02.01.2016 02:02:55;28.12.2016 08:51:58;fastfood;10000;4843,0053781512615
61;61;0,03444569851956671;3121,599999999998;21;148,64761904761895;3;901167631;09.01.2016 16:25:48;27.12.2016 09:32:50;fastfood;2500;1351,3242857142857
58;58;0,15467586822437923;1680,73;12;140,06083333333333;4;916341263;12.02.2016 09:56:41;25.12.2016 18:44:35;fuel;5000;953,5008333333332
36;36;0,03717158007196189;498,11999999999983;13;38,31692307692306;3;816935465;10.02.2016 14:58:39;17.12.2016 22:27:10;mobileapps;5000;232,77461538461537
213;213;0,03840237789728257;22276,53;167;133,39239520958083;5;154875288;02.01.2016 06:48:32;30.12.2016 10:11:06;online_retail;2500;1368,9803592814378
119;119;0,12918785137134237;10276,660000000002;63;163,12158730158734;3;913503972;10.01.2016 17:52:12;25.12.2016 15:13:14;entertainment;1000;317,618253968254
142;142;0,1618064297432962;2426,07;32;75,8146875;5;960430967;11.01.2016 20:33:50;30.12.2016 22:24:58;food_delivery;5000;972,6471875
217;217;0,43615793297871175;8,3;1;8,3;1;984589832;30.05.2016 02:18:05;30.05.2016 02:18:05;online_retail;2500;0
189;189;0,11345357674812029;6509,18;62;104,98677419354838;4;612392596;10.01.2016 08:09:07;30.12.2016 23:13:00;online_retail;20000;3442,238548387096
28;28;0,10342480775523312;982,9200000000001;18;54,60666666666667;3;779994210;14.04.2016 03:38:56;29.12.2016 04:44:28;fuel;5000;87,69
46;46;0,13248911724513646;2588,17;20;129,4085;1;697215503;30.03.2016 08:29:31;27.12.2016 21:17:17;fastfood;7500;1151,1509999999998
5;5;0,1720626818750068;51,66;6;8,61;1;211045558;18.07.2016 05:18:36;20.12.2016 09:26:46;mobileapps;10000;0
40;40;0,1734792733959752;3542,08;43;82,3739534883721;4;687700869;04.02.2016 18:47:20;26.12.2016 17:40:03;food;50000;1481,490697674419
210;210;0,06593063881410274;23107,429999999986;163;141,76337423312876;8;235018079;01.01.2016 14:28:41;30.12.2016 17:07:57;online_retail;2500;1378,4483435582824
115;115;0,17626138076976852;8960;79;113,41772151898734;5;601771769;12.01.2016 00:15:58;12.12.2016 11:25:31;furniture;5000;327,3051898734177
95;95;0,46528651308610325;33972,450000000004;230;147,70630434782612;8;601648404;01.01.2016 20:01:40;30.12.2016 01:19:19;personal care;50000;16202,447347826086
173;173;0,10026118741671752;6814,0199999999995;57;119,54421052631578;2;636572914;07.01.2016 13:21:37;26.12.2016 03:07:58;online_retail;15000;3007,5994736842104
36;36;0,10150180516849718;98,4;2;49,2;2;454501168;18.01.2016 01:48:26;11.12.2016 05:41:24;mobileapps;7500;0
215;215;0,05744669002513696;58494,390000000036;362;161,58671270718241;3;661151112;01.01.2016 21:12:40;30.12.2016 18:19:47;online_retail;250;128,68348066298333
70;70;0,10881689279426707;13220,249999999998;99;133,53787878787878;5;830071024;02.01.2016 19:32:05;28.12.2016 17:57:44;online_gifts;15000;6004,630707070708
113;113;0,8055782536311076;200,86;2;100,43;2;494400203;17.01.2016 05:30:09;29.02.2016 02:37:30;health;5000;0
61;61;0,07939554667868902;29226,04000000003;217;134,68221198156695;3;232341699;04.01.2016 01:35:46;30.12.2016 11:54:31;fastfood;250;120,34631336405529
133;133;0,08483480779395877;7296,589999999999;55;132,6652727272727;5;532403015;07.01.2016 00:35:05;19.12.2016 09:27:31;entertainment;10000;2726,6527272727276
172;172;0,10641854394839242;5149,240000000001;42;122,60095238095239;1;735072792;23.01.2016 04:27:39;29.12.2016 13:46:59;online_retail;10000;2780,2721428571435
115;115;0,1291380371028324;2206,779999999999;26;84,8761538461538;4;650291358;10.01.2016 14:52:12;27.12.2016 23:37:05;furniture;10000;1152,5115384615385
179;179;0,06098682246394206;7114,470000000004;49;145,19326530612253;4;914413674;06.01.2016 14:22:55;19.12.2016 03:26:38;rideshare;1000;229,85224489795922
171;171;0,05614695719275102;1381,49;12;115,12416666666667;2;943567124;18.01.2016 23:44:33;14.12.2016 18:46:38;online_retail;500;6,911666666666666
15;15;0,12477939094521481;6776,160000000001;57;118,88000000000001;5;605426629;09.01.2016 16:51:19;18.12.2016 17:47:35;fastfood;50000;294,0115789473685
175;175;0,10050616877646393;10643,68999999999;103;103,33679611650476;6;221636972;08.01.2016 08:11:53;26.12.2016 18:39:37;online_retail;15000;452,81388349514566
8;8;0,07217889246381659;27103,77999999997;223;121,54161434977564;6;727645439;08.01.2016 10:33:22;29.12.2016 08:37:59;food;5000;2949,6158295964124
193;193;0,11059898314836877;3037,91;34;89,35029411764705;5;178342648;07.01.2016 21:48:09;16.12.2016 03:53:33;rideshare;7500;114,67058823529412
118;118;0,10041499578633675;7087,61;56;126,56446428571428;4;642390977;04.01.2016 14:14:20;30.12.2016 23:46:21;entertainment;10000;311,95928571428567
8;8;0,1266492915191233;56122,98999999996;384;146,15361979166656;5;105730883;02.01.2016 20:37:41;29.12.2016 06:11:17;food;500;251,6623177083333
58;58;0,12449945466808825;1740,5199999999995;37;47,04108108108107;4;581417815;12.01.2016 22:32:54;19.12.2016 10:10:34;fuel;10000;96,21513513513514
19;19;0,126591719901731;876,2299999999999;11;79,65727272727271;3;890662536;06.01.2016 04:20:31;23.12.2016 06:27:24;online_subscriptions;15000;403,8236363636363
85;85;0,046639913879357925;13856,06;101;137,18871287128712;4;325259687;03.01.2016 02:34:40;27.12.2016 11:42:47;online_gifts;5000;661,7972277227725
66;66;0,3194309493707715;11288,350000000006;86;131,2598837209303;9;607474043;01.01.2016 15:52:46;10.12.2016 10:04:08;subscriptions;5000;2410,9079069767436
213;213;0,050661213842635944;8510,25;76;111,97697368421052;5;118463824;04.01.2016 17:07:38;29.12.2016 15:05:15;online_retail;2500;332,9340789473684
181;181;0,05780582172650433;18663,26;145;128,71213793103448;5;191896180;01.01.2016 22:35:00;30.12.2016 08:22:38;online_retail;15000;7809,119724137933
74;74;0,08477609589538565;4989,76;57;87,53964912280702;5;537649843;09.01.2016 01:57:11;25.12.2016 22:49:43;fuel;15000;2282,149122807017
37;37;0,3063350836754135;1059,6300000000003;24;44,15125000000001;7;148297649;17.01.2016 07:54:17;24.12.2016 09:00:44;mobileapps;15000;74,10916666666667
61;61;0,0674337243128172;9280,599999999997;74;125,41351351351346;3;583653694;01.01.2016 20:30:30;29.12.2016 22:34:25;fastfood;5000;351,81472972972983
30;30;0,09738472600719686;4631,45;35;132,32714285714286;3;734829250;06.01.2016 00:49:40;25.12.2016 08:23:29;fastfood;15000;256,78514285714283
182;182;0,07119052049966863;10516,12;96;109,54291666666667;5;948066672;07.01.2016 06:22:24;29.12.2016 07:07:27;online_retail;5000;2991,733333333332
